subj,date,trialcsv,muscimol
Julian,2023-06-14,salient_movieclip_wajd_Julian_202306_14131756.csv,True
Julian,2023-06-15,salient_movieclip_wajd_Julian_202306_15130649.csv,False
Julian,2023-06-15,salient_movieclip_wajd_Julian_202306_15131420.csv,False
Julian,2023-06-15,salient_movieclip_wajd_Julian_202306_15131328.csv,False
Julian,2023-06-16,salient_movieclip_wajd_Julian_202306_16125558.csv,True
Julian,2023-06-16,salient_movieclip_wajd_Julian_202306_16124520.csv,True
Julian,2023-06-16,salient_movieclip_wajd_Julian_202306_16130355.csv,True
Julian,2023-06-19,salient_movieclip_wajd_Julian_202306_19125003.csv,True
Julian,2023-06-19,salient_movieclip_wajd_Julian_202306_19130905.csv,True
Julian,2023-06-19,salient_movieclip_wajd_Julian_202306_19125636.csv,True
Julian,2023-06-19,salient_movieclip_wajd_Julian_202306_19130309.csv,True
Julian,2023-06-21,salient_movieclip_wajd_Julian_202306_21130313.csv,True
Julian,2023-06-21,salient_movieclip_wajd_Julian_202306_21125705.csv,True
Julian,2023-06-21,salient_movieclip_wajd_Julian_202306_21130900.csv,True
Julian,2023-06-22,salient_movieclip_wajd_Julian_202306_22142503.csv,False
Julian,2023-06-22,salient_movieclip_wajd_Julian_202306_22141027.csv,False
Julian,2023-06-22,salient_movieclip_wajd_Julian_202306_22141904.csv,False
Julian,2023-06-23,salient_movieclip_wajd_Julian_202306_23130110.csv,True
Julian,2023-06-23,salient_movieclip_wajd_Julian_202306_23125506.csv,True
Julian,2023-06-23,salient_movieclip_wajd_Julian_202306_23124839.csv,True
Julian,2023-06-23,salient_movieclip_wajd_Julian_202306_23130728.csv,True
Julian,2023-06-26,salient_movieclip_wajd_Julian_202306_26130439.csv,True
Julian,2023-06-26,salient_movieclip_wajd_Julian_202306_26132359.csv,True
Julian,2023-06-26,salient_movieclip_wajd_Julian_202306_26131735.csv,True
Julian,2023-06-26,salient_movieclip_wajd_Julian_202306_26131103.csv,True
Julian,2023-06-27,salient_movieclip_wajd_Julian_202306_27115013.csv,False
Julian,2023-06-27,salient_movieclip_wajd_Julian_202306_27114553.csv,False
Julian,2023-06-27,salient_movieclip_wajd_Julian_202306_27114004.csv,False
Julian,2023-06-28,salient_movieclip_wajd_Julian_202306_28132604.csv,True
Julian,2023-06-28,salient_movieclip_wajd_Julian_202306_28133135.csv,True
Julian,2023-06-28,salient_movieclip_wajd_Julian_202306_28131927.csv,True
Julian,2023-06-29,salient_movieclip_wajd_Julian_202306_29115710.csv,False
Julian,2023-06-29,salient_movieclip_wajd_Julian_202306_29115035.csv,False
Julian,2023-06-29,salient_movieclip_wajd_Julian_202306_29120053.csv,False
Julian,2023-06-30,salient_movieclip_wajd_Julian_202306_30130208.csv,True
Julian,2023-06-30,salient_movieclip_wajd_Julian_202306_30130750.csv,True
Julian,2023-06-30,salient_movieclip_wajd_Julian_202306_30130959.csv,True
Julian,2023-06-30,salient_movieclip_wajd_Julian_202306_30131047.csv,True
Julian,2023-07-03,salient_movieclip_wajd_Julian_202307_03131440.csv,True
Julian,2023-07-03,salient_movieclip_wajd_Julian_202307_03130927.csv,True
Julian,2023-07-03,salient_movieclip_wajd_Julian_202307_03130356.csv,True
Julian,2023-07-04,salient_movieclip_wajd_Julian_202307_04141432.csv,False
Julian,2023-07-04,salient_movieclip_wajd_Julian_202307_04140733.csv,False
Julian,2023-07-04,salient_movieclip_wajd_Julian_202307_04141340.csv,False
Julian,2023-07-05,salient_movieclip_wajd_Julian_202307_05131922.csv,True
Julian,2023-07-05,salient_movieclip_wajd_Julian_202307_05131334.csv,True
Julian,2023-07-05,salient_movieclip_wajd_Julian_202307_05130922.csv,True
Julian,2023-07-05,salient_movieclip_wajd_Julian_202307_05132320.csv,True
Julian,2023-07-06,salient_movieclip_wajd_Julian_202307_06115417.csv,False
Julian,2023-07-06,salient_movieclip_wajd_Julian_202307_06120018.csv,False
Julian,2023-07-06,salient_movieclip_wajd_Julian_202307_06120417.csv,False
Julian,2023-07-07,salient_movieclip_wajd_Julian_202307_07132630.csv,True
Julian,2023-07-07,salient_movieclip_wajd_Julian_202307_07132359.csv,True
Julian,2023-07-07,salient_movieclip_wajd_Julian_202307_07131211.csv,True
Julian,2023-07-07,salient_movieclip_wajd_Julian_202307_07131815.csv,True
Julian,2023-07-10,salient_movieclip_wajd_Julian_202307_10131338.csv,True
Julian,2023-07-10,salient_movieclip_wajd_Julian_202307_10130935.csv,True
Julian,2023-07-10,salient_movieclip_wajd_Julian_202307_10132336.csv,True
Julian,2023-07-10,salient_movieclip_wajd_Julian_202307_10131939.csv,True
Julian,2023-07-12,salient_movieclip_wajd_Julian_202307_12131847.csv,True
Julian,2023-07-12,salient_movieclip_wajd_Julian_202307_12132714.csv,True
Julian,2023-07-12,salient_movieclip_wajd_Julian_202307_12133125.csv,True
Julian,2023-07-12,salient_movieclip_wajd_Julian_202307_12131804.csv,True
Julian,2023-07-14,salient_movieclip_wajd_Julian_202307_14130350.csv,False
Julian,2023-07-14,salient_movieclip_wajd_Julian_202307_14125649.csv,False
Julian,2023-07-14,salient_movieclip_wajd_Julian_202307_14130755.csv,False
Julian,2023-07-17,salient_movieclip_wajd_Julian_202307_17133747.csv,True
Julian,2023-07-17,salient_movieclip_wajd_Julian_202307_17135405.csv,True
Julian,2023-07-17,salient_movieclip_wajd_Julian_202307_17134600.csv,True
Julian,2023-07-17,salient_movieclip_wajd_Julian_202307_17133711.csv,True
Julian,2023-07-18,salient_movieclip_wajd_Julian_202307_18130726.csv,False
Julian,2023-07-18,salient_movieclip_wajd_Julian_202307_18131342.csv,False
Julian,2023-07-18,salient_movieclip_wajd_Julian_202307_18131423.csv,False
Julian,2023-07-24,salient_movieclip_wajd_Julian_202307_24115948.csv,False
Julian,2023-07-24,salient_movieclip_wajd_Julian_202307_24120021.csv,False
Julian,2023-07-24,salient_movieclip_wajd_Julian_202307_24115357.csv,False
Julian,2023-07-25,salient_movieclip_wajd_Julian_202307_25130405.csv,False
Julian,2023-07-25,salient_movieclip_wajd_Julian_202307_25130958.csv,False
Julian,2023-07-25,salient_movieclip_wajd_Julian_202307_25131048.csv,False
Julian,2023-07-26,salient_movieclip_wajd_Julian_202307_26130112.csv,False
Julian,2023-07-26,salient_movieclip_wajd_Julian_202307_26125533.csv,False
Julian,2023-07-26,salient_movieclip_wajd_Julian_202307_26130152.csv,False
Julian,2023-08-02,salient_movieclip_wajd_Julian_202308_02121007.csv,False
Julian,2023-08-02,salient_movieclip_wajd_Julian_202308_02121704.csv,False
Julian,2023-08-02,salient_movieclip_wajd_Julian_202308_02121613.csv,False
Julian,2023-08-03,salient_movieclip_wajd_Julian_202308_03115210.csv,False
Julian,2023-08-03,salient_movieclip_wajd_Julian_202308_03115245.csv,False
Julian,2023-08-03,salient_movieclip_wajd_Julian_202308_03114557.csv,False
Julian,2023-08-07,salient_movieclip_wajd_Julian_202308_07123943.csv,False
Julian,2023-08-07,salient_movieclip_wajd_Julian_202308_07124531.csv,False
Julian,2023-08-07,salient_movieclip_wajd_Julian_202308_07124619.csv,False
Julian,2023-08-08,salient_movieclip_wajd_Julian_202308_08124449.csv,False
Julian,2023-08-08,salient_movieclip_wajd_Julian_202308_08124415.csv,False
Julian,2023-08-08,salient_movieclip_wajd_Julian_202308_08123818.csv,False
Julian,2023-08-09,salient_movieclip_wajd_Julian_202308_09125941.csv,False
Julian,2023-08-09,salient_movieclip_wajd_Julian_202308_09125346.csv,False
Julian,2023-08-09,salient_movieclip_wajd_Julian_202308_09130028.csv,False
Julian,2023-08-17,salient_movieclip_wajd_Julian_202308_17123954.csv,False
Julian,2023-08-17,salient_movieclip_wajd_Julian_202308_17124602.csv,False
Julian,2023-08-17,salient_movieclip_wajd_Julian_202308_17124652.csv,False
Julian,2023-08-28,salient_movieclip_wajd_Julian_202308_28120346.csv,False
Julian,2023-08-28,salient_movieclip_wajd_Julian_202308_28115600.csv,False
Julian,2023-08-28,salient_movieclip_wajd_Julian_202308_28120425.csv,False
Julian,2023-08-30,salient_movieclip_wajd_Julian_202308_30115654.csv,False
Julian,2023-08-30,salient_movieclip_wajd_Julian_202308_30120410.csv,False
Julian,2023-08-30,salient_movieclip_wajd_Julian_202308_30120324.csv,False
Julian,2023-08-31,salient_movieclip_wajd_Julian_202308_31130551.csv,False
Julian,2023-08-31,salient_movieclip_wajd_Julian_202308_31125849.csv,False
Julian,2023-08-31,salient_movieclip_wajd_Julian_202308_31130644.csv,False
Julian,2023-09-13,salient_movieclip_wajd_Julian_202309_13124824.csv,False
Julian,2023-09-13,salient_movieclip_wajd_Julian_202309_13125514.csv,False
Julian,2023-09-13,salient_movieclip_wajd_Julian_202309_13125419.csv,False
Julian,2023-09-19,salient_movieclip_wajd_Julian_202309_19131226.csv,False
Julian,2023-09-19,salient_movieclip_wajd_Julian_202309_19131134.csv,False
Julian,2023-09-19,salient_movieclip_wajd_Julian_202309_19130452.csv,False
Julian,2023-09-20,salient_movieclip_wajd_Julian_202309_20123220.csv,False
Julian,2023-09-20,salient_movieclip_wajd_Julian_202309_20124008.csv,False
Julian,2023-09-20,salient_movieclip_wajd_Julian_202309_20123935.csv,False
Julian,2023-09-22,salient_movieclip_wajd_Julian_202309_22125716.csv,False
Julian,2023-09-22,salient_movieclip_wajd_Julian_202309_22125048.csv,False
Julian,2023-09-22,salient_movieclip_wajd_Julian_202309_22125752.csv,False
Julian,2023-09-27,salient_movieclip_wajd_Julian_202309_27132543.csv,False
Julian,2023-09-27,salient_movieclip_wajd_Julian_202309_27131815.csv,False
Julian,2023-09-27,salient_movieclip_wajd_Julian_202309_27132446.csv,False
Julian,2023-10-10,salient_movieclip_wajd_Julian_202310_10125819.csv,False
Julian,2023-10-10,salient_movieclip_wajd_Julian_202310_10125941.csv,False
Julian,2023-10-10,salient_movieclip_wajd_Julian_202310_10125851.csv,False
Julian,2023-10-11,salient_movieclip_wajd_Julian_202310_11131834.csv,False
Julian,2023-10-11,salient_movieclip_wajd_Julian_202310_11131924.csv,False
Julian,2023-10-11,salient_movieclip_wajd_Julian_202310_11131758.csv,False
Julian,2023-10-13,salient_movieclip_wajd_Julian_202310_13125742.csv,False
Julian,2023-10-17,salient_movieclip_wajd_Julian_202310_17131937.csv,False
Julian,2023-10-17,salient_movieclip_wajd_Julian_202310_17132014.csv,False
Julian,2023-10-17,salient_movieclip_wajd_Julian_202310_17131901.csv,False
Julian,2023-10-25,salient_movieclip_wajd_Julian_202310_25130224.csv,False
Julian,2023-10-25,salient_movieclip_wajd_Julian_202310_25125812.csv,False
Julian,2023-10-25,salient_movieclip_wajd_Julian_202310_25130832.csv,False
Julian,2023-10-27,salient_movieclip_wajd_Julian_202310_27130258.csv,False
Julian,2023-10-27,salient_movieclip_wajd_Julian_202310_27131431.csv,False
Julian,2023-10-27,salient_movieclip_wajd_Julian_202310_27131139.csv,False
Julian,2023-11-01,salient_movieclip_wajd_Julian_202311_01123917.csv,False
Julian,2023-11-29,salient_movieclip_wajd_Julian_202311_29134741.csv,False
Julian,2023-11-29,salient_movieclip_wajd_Julian_202311_29133516.csv,False
Julian,2023-11-29,salient_movieclip_wajd_Julian_202311_29133938.csv,False
Julian,2023-12-01,salient_movieclip_wajd_Julian_202312_01123251.csv,False
Julian,2023-12-01,salient_movieclip_wajd_Julian_202312_01123209.csv,False
Julian,2023-12-04,salient_movieclip_wajd_Julian_202312_04124454.csv,False
Julian,2023-12-05,salient_movieclip_wajd_Julian_202312_05122509.csv,False
Julian,2023-12-05,salient_movieclip_wajd_Julian_202312_05121729.csv,False
Julian,2023-12-07,salient_movieclip_wajd_Julian_202312_07123231.csv,False
Julian,2023-12-07,salient_movieclip_wajd_Julian_202312_07122433.csv,False
Julian,2023-12-07,salient_movieclip_wajd_Julian_202312_07123143.csv,False
Julian,2023-12-15,salient_movieclip_wajd_Julian_202312_15124026.csv,False
Julian,2023-12-15,salient_movieclip_wajd_Julian_202312_15125011.csv,False
Julian,2023-12-15,salient_movieclip_wajd_Julian_202312_15124118.csv,False
Julian,2023-12-19,salient_movieclip_wajd_Julian_202312_19130716.csv,False
Julian,2023-12-21,salient_movieclip_wajd_Julian_202312_21151125.csv,False
Julian,2023-12-21,salient_movieclip_wajd_Julian_202312_21151640.csv,False
Julian,2023-12-21,salient_movieclip_wajd_Julian_202312_21150045.csv,False
Julian,2023-12-21,salient_movieclip_wajd_Julian_202312_21151056.csv,False
Julian,2023-12-21,salient_movieclip_wajd_Julian_202312_21151617.csv,False
Julian,2023-12-22,salient_movieclip_wajd_Julian_202312_22142521.csv,False
Julian,2023-12-22,salient_movieclip_wajd_Julian_202312_22144918.csv,False
Julian,2023-12-26,salient_movieclip_wajd_Julian_202312_26154303.csv,False
Julian,2023-12-27,salient_movieclip_wajd_Julian_202312_27132804.csv,False
Julian,2023-12-27,salient_movieclip_wajd_Julian_202312_27140638.csv,False
Julian,2023-12-27,salient_movieclip_wajd_Julian_202312_27140803.csv,False
Julian,2023-12-27,salient_movieclip_wajd_Julian_202312_27141752.csv,False
Julian,2023-12-29,salient_movieclip_wajd_Julian_202312_29124419.csv,False
Julian,2023-12-29,salient_movieclip_wajd_Julian_202312_29124145.csv,False
Julian,2023-12-29,salient_movieclip_wajd_Julian_202312_29123657.csv,False
Julian,2024-01-01,salient_movieclip_wajd_Julian_202401_01131022.csv,False
Julian,2024-01-01,salient_movieclip_wajd_Julian_202401_01133104.csv,False
Julian,2024-01-01,salient_movieclip_wajd_Julian_202401_01133223.csv,False
Julian,2024-01-01,salient_movieclip_wajd_Julian_202401_01131243.csv,False
Julian,2024-01-03,salient_movieclip_wajd_Julian_202401_03135222.csv,False
Julian,2024-01-03,salient_movieclip_wajd_Julian_202401_03140338.csv,False
Julian,2024-01-03,salient_movieclip_wajd_Julian_202401_03134554.csv,False
Julian,2024-01-03,salient_movieclip_wajd_Julian_202401_03135455.csv,False
Julian,2024-01-03,salient_movieclip_wajd_Julian_202401_03135834.csv,False
Julian,2024-01-08,salient_movieclip_wajd_Julian_202401_08142659.csv,False
Julian,2024-01-08,salient_movieclip_wajd_Julian_202401_08141247.csv,False
Julian,2024-01-08,salient_movieclip_wajd_Julian_202401_08135701.csv,False
Julian,2024-01-08,salient_movieclip_wajd_Julian_202401_08141142.csv,False
Julian,2024-01-08,salient_movieclip_wajd_Julian_202401_08134545.csv,False
Julian,2024-01-09,salient_movieclip_wajd_Julian_202401_09144336.csv,False
Julian,2024-01-09,salient_movieclip_wajd_Julian_202401_09144442.csv,False
Julian,2024-01-09,salient_movieclip_wajd_Julian_202401_09140920.csv,False
Julian,2024-01-09,salient_movieclip_wajd_Julian_202401_09143555.csv,False
Julian,2024-01-09,salient_movieclip_wajd_Julian_202401_09143443.csv,False
Julian,2024-01-15,salient_movieclip_wajd_Julian_202401_15125826.csv,False
Julian,2024-01-15,salient_movieclip_wajd_Julian_202401_15130609.csv,False
Julian,2024-01-17,salient_movieclip_wajd_Julian_202401_17130800.csv,False
Julian,2024-01-17,salient_movieclip_wajd_Julian_202401_17124921.csv,False
Julian,2024-01-17,salient_movieclip_wajd_Julian_202401_17130921.csv,False
Julian,2024-01-19,salient_movieclip_wajd2_Julian_202401_19132811.csv,False
Julian,2024-01-19,salient_movieclip_wajd2_Julian_202401_19132201.csv,False
Julian,2024-01-19,salient_movieclip_wajd2_Julian_202401_19133043.csv,False
Julian,2024-01-22,salient_movieclip_wajd2_Julian_202401_22132839.csv,False
Julian,2024-01-22,salient_movieclip_wajd2_Julian_202401_22133443.csv,False
Julian,2024-01-23,salient_movieclip_wajd2_Julian_202401_23133136.csv,False
Julian,2024-01-23,salient_movieclip_wajd2_Julian_202401_23133643.csv,False
Julian,2024-01-23,salient_movieclip_wajd2_Julian_202401_23133543.csv,False
Julian,2024-01-24,salient_movieclip_wajd2_Julian_202401_24131924.csv,False
Julian,2024-01-25,salient_movieclip_wajd2_Julian_202401_25130244.csv,False
Julian,2024-01-29,salient_movieclip_wajd2_Julian_202401_29140153.csv,False
Julian,2024-01-29,salient_movieclip_wajd2_Julian_202401_29140113.csv,False
Julian,2024-01-29,salient_movieclip_wajd2_Julian_202401_29140005.csv,False
Julian,2024-01-30,salient_movieclip_wajd2_Julian_202401_30141545.csv,False
Julian,2024-01-30,salient_movieclip_wajd2_Julian_202401_30141434.csv,False
Julian,2024-01-30,salient_movieclip_wajd2_Julian_202401_30141348.csv,False
Julian,2024-02-01,salient_movieclip_wajd5_Julian_202402_01121847.csv,False
Julian,2024-02-01,salient_movieclip_wajd5_Julian_202402_01122025.csv,False
Julian,2024-02-01,salient_movieclip_wajd5_Julian_202402_01121928.csv,False
Julian,2024-02-02,salient_movieclip_wajd5_Julian_202402_02132243.csv,False
Julian,2024-02-05,salient_movieclip_wajd5_Julian_202402_05123808.csv,False
Julian,2024-02-06,salient_movieclip_wajd5_Julian_202402_06130500.csv,False
Julian,2024-02-06,salient_movieclip_wajd5_Julian_202402_06130403.csv,False
Julian,2024-02-07,salient_movieclip_wajd5_Julian_202402_07131856.csv,False
Julian,2024-02-08,salient_movieclip_wajd5_Julian_202402_08130750.csv,False
Julian,2024-02-12,salient_movieclip_wajd5_Julian_202402_12130825.csv,False
Julian,2024-02-16,salient_movieclip_wajd5_Julian_202402_16133105.csv,False
Julian,2024-02-19,salient_movieclip_wajd5_Julian_202402_19130957.csv,False
Julian,2024-02-19,salient_movieclip_wajd5_Julian_202402_19130620.csv,False
Julian,2024-02-20,salient_movieclip_wajd5_Julian_202402_20131516.csv,False
Julian,2024-02-20,salient_movieclip_wajd5_Julian_202402_20130351.csv,False
Julian,2024-02-21,salient_movieclip_wajd5_Julian_202402_21135037.csv,False
Julian,2024-02-21,salient_movieclip_wajd5_Julian_202402_21135557.csv,False
Julian,2024-02-22,salient_movieclip_wajd5_Julian_202402_22131553.csv,False
Julian,2024-02-22,salient_movieclip_wajd5_Julian_202402_22132504.csv,False
Julian,2024-02-23,salient_movieclip_wajd5_Julian_202402_23131022.csv,False
Julian,2024-02-23,salient_movieclip_wajd5_Julian_202402_23132044.csv,False
Julian,2024-02-26,salient_movieclip_wajd5_Julian_202402_26131322.csv,False
Julian,2024-02-26,salient_movieclip_wajd5_Julian_202402_26130402.csv,False
Julian,2024-02-27,salient_movieclip_wajd5_Julian_202402_27131928.csv,False
Julian,2024-02-27,salient_movieclip_wajd5_Julian_202402_27131017.csv,False
Julian,2024-02-28,salient_movieclip_wajd5_Julian_202402_28132302.csv,False
Julian,2024-02-28,salient_movieclip_wajd5_Julian_202402_28131006.csv,False
Julian,2024-03-04,salient_movieclip_wajd5_Julian_202403_04135204.csv,False
Julian,2024-03-04,salient_movieclip_wajd5_Julian_202403_04135553.csv,False
Julian,2024-03-05,salient_movieclip_wajd5_Julian_202403_05130709.csv,False
Julian,2024-03-05,salient_movieclip_wajd5_Julian_202403_05131349.csv,False
Julian,2024-03-06,salient_movieclip_wajd5_Julian_202403_06135802.csv,False
Julian,2024-03-06,salient_movieclip_wajd5_Julian_202403_06135655.csv,False
Julian,2024-03-07,salient_movieclip_wajd5_Julian_202403_07135615.csv,False
Julian,2024-03-07,salient_movieclip_wajd5_Julian_202403_07135053.csv,False
Julian,2024-03-07,salient_movieclip_wajd5_Julian_202403_07140129.csv,False
Julian,2024-03-08,salient_movieclip_wajd5_Julian_202403_08135537.csv,False
Julian,2024-03-08,salient_movieclip_wajd5_Julian_202403_08135058.csv,False
Julian,2024-03-08,salient_movieclip_wajd5_Julian_202403_08134558.csv,False
Julian,2024-03-11,salient_movieclip_wajd5_Julian_202403_11122901.csv,False
Julian,2024-03-11,salient_movieclip_wajd5_Julian_202403_11122351.csv,False
Julian,2024-03-11,salient_movieclip_wajd5_Julian_202403_11123517.csv,False
Julian,2024-03-12,salient_movieclip_wajd5_Julian_202403_12125715.csv,False
Julian,2024-03-12,salient_movieclip_wajd5_Julian_202403_12131040.csv,False
Julian,2024-03-13,salient_movieclip_wajd5_Julian_202403_13131450.csv,False
Julian,2024-03-14,salient_movieclip_wajd5_Julian_202403_14132604.csv,False
Julian,2024-03-14,salient_movieclip_wajd5_Julian_202403_14133447.csv,False
Julian,2024-03-14,salient_movieclip_wajd5_Julian_202403_14133958.csv,False
Julian,2024-03-15,salient_movieclip_wajd5_Julian_202403_15135359.csv,False
Julian,2024-03-15,salient_movieclip_wajd5_Julian_202403_15135845.csv,False
Julian,2024-03-18,salient_movieclip_wajd5_Julian_202403_18132028.csv,False
Julian,2024-03-18,salient_movieclip_wajd5_Julian_202403_18132729.csv,False
Julian,2024-03-19,salient_movieclip_wajd5_Julian_202403_19124316.csv,False
Julian,2024-03-19,salient_movieclip_wajd5_Julian_202403_19125337.csv,False
Julian,2024-03-20,salient_movieclip_wajd5_Julian_202403_20124849.csv,False
Julian,2024-03-20,salient_movieclip_wajd5_Julian_202403_20125603.csv,False
Julian,2024-03-21,salient_movieclip_wajd5_Julian_202403_21124201.csv,False
Julian,2024-03-21,salient_movieclip_wajd5_Julian_202403_21124823.csv,False
Julian,2024-03-21,salient_movieclip_wajd5_Julian_202403_21125133.csv,False
Julian,2024-03-22,salient_movieclip_wajd5_Julian_202403_22130549.csv,False
Julian,2024-03-22,salient_movieclip_wajd5_Julian_202403_22130522.csv,False
Julian,2024-03-25,salient_movieclip_wajd5_Julian_202403_25130448.csv,False
Julian,2024-03-25,salient_movieclip_wajd5_Julian_202403_25130407.csv,False
Julian,2024-03-25,salient_movieclip_wajd5_Julian_202403_25125524.csv,False
Julian,2024-03-26,salient_movieclip_wajd5_Julian_202403_26121118.csv,False
Julian,2024-03-26,salient_movieclip_wajd5_Julian_202403_26122113.csv,False
Julian,2024-03-26,salient_movieclip_wajd5_Julian_202403_26122042.csv,False
Julian,2024-03-27,salient_movieclip_wajd5_Julian_202403_27123307.csv,False
Julian,2024-03-27,salient_movieclip_wajd5_Julian_202403_27124206.csv,False
Julian,2024-03-29,salient_movieclip_wajd5_Julian_202403_29131322.csv,False
Julian,2024-03-29,salient_movieclip_wajd5_Julian_202403_29131353.csv,False
Julian,2024-03-29,salient_movieclip_wajd5_Julian_202403_29132220.csv,False
Julian,2024-04-01,salient_movieclip_wajd5_Julian_202404_01132941.csv,False
Julian,2024-04-01,salient_movieclip_wajd5_Julian_202404_01133851.csv,False
Julian,2024-04-01,salient_movieclip_wajd5_Julian_202404_01133809.csv,False
Julian,2024-04-02,salient_movieclip_wajd5_Julian_202404_02140017.csv,False
Julian,2024-04-02,salient_movieclip_wajd5_Julian_202404_02135143.csv,False
Julian,2024-04-02,salient_movieclip_wajd5_Julian_202404_02135553.csv,False
Julian,2024-04-03,salient_movieclip_wajd5_Julian_202404_03131700.csv,False
Julian,2024-04-03,salient_movieclip_wajd5_Julian_202404_03131623.csv,False
Julian,2024-04-03,salient_movieclip_wajd5_Julian_202404_03130823.csv,False
Julian,2024-04-08,salient_movieclip_wajd5_Julian_202404_08133003.csv,False
Julian,2024-04-10,salient_movieclip_wajd5_Julian_202404_10134218.csv,False
Julian,2024-04-10,salient_movieclip_wajd5_Julian_202404_10134656.csv,False
Julian,2024-04-11,salient_movieclip_wajd5_Julian_202404_11133819.csv,False
Julian,2024-04-11,salient_movieclip_wajd5_Julian_202404_11133329.csv,False
Julian,2024-04-15,salient_movieclip_wajd5_Julian_202404_15135838.csv,False
Julian,2024-04-15,salient_movieclip_wajd5_Julian_202404_15140443.csv,False
Julian,2024-04-16,salient_movieclip_wajd5_Julian_202404_16142128.csv,False
Julian,2024-04-16,salient_movieclip_wajd5_Julian_202404_16142046.csv,False
Julian,2024-04-16,salient_movieclip_wajd5_Julian_202404_16143024.csv,False
Julian,2024-04-17,salient_movieclip_wajd5_Julian_202404_17130557.csv,False
Julian,2024-04-17,salient_movieclip_wajd5_Julian_202404_17124927.csv,False
Julian,2024-04-17,salient_movieclip_wajd5_Julian_202404_17132159.csv,False
Julian,2024-04-17,salient_movieclip_wajd5_Julian_202404_17125325.csv,False
Julian,2024-04-17,salient_movieclip_wajd5_Julian_202404_17131343.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18123957.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18124941.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18124217.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18123640.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18123034.csv,False
Julian,2024-04-18,salient_movieclip_wajd5_Julian_202404_18125504.csv,False
Julian,2024-04-19,salient_movieclip_wajd5_Julian_202404_19130740.csv,False
Julian,2024-04-19,salient_movieclip_wajd5_Julian_202404_19125855.csv,False
Julian,2024-04-19,salient_movieclip_wajd5_Julian_202404_19124431.csv,False
Julian,2024-04-22,salient_movieclip_wajd5_Julian_202404_22143130.csv,False
Julian,2024-04-22,salient_movieclip_wajd5_Julian_202404_22141923.csv,False
Julian,2024-04-23,salient_movieclip_wajd5_Julian_202404_23133409.csv,False
Julian,2024-04-24,salient_movieclip_wajd5_Julian_202404_24130555.csv,False
Julian,2024-04-24,salient_movieclip_wajd5_Julian_202404_24130112.csv,False
Julian,2024-04-24,salient_movieclip_wajd5_Julian_202404_24131030.csv,False
Julian,2024-04-24,salient_movieclip_wajd5_Julian_202404_24125426.csv,False
Julian,2024-04-26,salient_movieclip_wajd5_Julian_202404_26130707.csv,False
Julian,2024-04-26,salient_movieclip_wajd5_Julian_202404_26130832.csv,False
Julian,2024-04-26,salient_movieclip_wajd5_Julian_202404_26130942.csv,False
Julian,2024-04-26,salient_movieclip_wajd5_Julian_202404_26125135.csv,False
Julian,2024-04-28,salient_movieclip_wajd5_Julian_202404_28150513.csv,False
Julian,2024-04-28,salient_movieclip_wajd5_Julian_202404_28150826.csv,False
Julian,2024-04-28,salient_movieclip_wajd5_Julian_202404_28145932.csv,False
Julian,2024-04-30,salient_movieclip_wajd5_Julian_202404_30134157.csv,False
Julian,2024-04-30,salient_movieclip_wajd5_Julian_202404_30134831.csv,False
Julian,2024-04-30,salient_movieclip_wajd5_Julian_202404_30133326.csv,False
Julian,2024-04-30,salient_movieclip_wajd5_Julian_202404_30135357.csv,False
Julian,2024-05-01,salient_movieclip_wajd5_Julian_202405_01133655.csv,False
Julian,2024-05-01,salient_movieclip_wajd5_Julian_202405_01134528.csv,False
Julian,2024-05-01,salient_movieclip_wajd5_Julian_202405_01134945.csv,False
Julian,2024-05-01,salient_movieclip_wajd5_Julian_202405_01134119.csv,False
Julian,2024-05-02,salient_movieclip_wajd5_Julian_202405_02131213.csv,False
Julian,2024-05-02,salient_movieclip_wajd5_Julian_202405_02125854.csv,False
Julian,2024-05-02,salient_movieclip_wajd5_Julian_202405_02130532.csv,False
Julian,2024-05-04,salient_movieclip_wajd5_Julian_202405_04134523.csv,False
Julian,2024-05-04,salient_movieclip_wajd5_Julian_202405_04135332.csv,False
Julian,2024-05-04,salient_movieclip_wajd5_Julian_202405_04140027.csv,False
Julian,2024-05-04,salient_movieclip_wajd5_Julian_202405_04134631.csv,False
Julian,2024-05-06,salient_movieclip_wajd5_Julian_202405_06140445.csv,False
Julian,2024-05-06,salient_movieclip_wajd5_Julian_202405_06135740.csv,False
Julian,2024-05-06,salient_movieclip_wajd5_Julian_202405_06134906.csv,False
Julian,2024-05-07,salient_movieclip_wajd5_Julian_202405_07134844.csv,False
Julian,2024-05-07,salient_movieclip_wajd5_Julian_202405_07134040.csv,False
Julian,2024-05-08,salient_movieclip_wajd5_Julian_202405_08130026.csv,False
Julian,2024-05-08,salient_movieclip_wajd5_Julian_202405_08130540.csv,False
Julian,2024-05-08,salient_movieclip_wajd5_Julian_202405_08125352.csv,False
Julian,2024-05-08,salient_movieclip_wajd5_Julian_202405_08131006.csv,False
